workOrderId,workOrderNo,workOrderStatus,workOrderQuantityPlanned
T10-000629784,T10-000629784,completed,24.0
T20-000958791,T20-000958791,completed,24.0
T10-000629785,T10-000629785,released,24.0
T10-000629785,T10-000629785,completed,24.0
T10-000629785,T10-000629785,completed,24.0
T10-000629785,T10-000629785,completed,24.0
T10-000629785,T10-000629785,completed,24.0
T10-000629785,T10-000629785,completed,24.0
T10-000629785,T10-000629785,completed,24.0
T20-000958793,T20-000958793,completed,24.0
T10-000629786,T10-000629786,released,24.0
T10-000629786,T10-000629786,completed,24.0
T10-000629786,T10-000629786,completed,24.0
T10-000629786,T10-000629786,completed,24.0
T20-000958797,T20-000958797,completed,24.0
T10-000629787,T10-000629787,released,48.0
T10-000629787,T10-000629787,completed,48.0
T10-000629787,T10-000629787,completed,48.0
T20-000958798,T20-000958798,completed,48.0
T10-000629788,T10-000629788,released,48.0
T10-000629788,T10-000629788,completed,48.0
T20-000958800,T20-000958800,completed,48.0
T20-000958848,T20-000958848,completed,200.0
T20-000958823,T20-000958823,completed,24.0
T10-000629795,T10-000629795,completed,24.0
T10-000629795,T10-000629795,completed,24.0
T10-000629795,T10-000629795,completed,24.0
T20-000958824,T20-000958824,completed,24.0
T20-000958825,T20-000958825,completed,24.0
T10-000629796,T10-000629796,completed,24.0
T10-000629796,T10-000629796,completed,24.0
T10-000629796,T10-000629796,completed,24.0
T10-000629796,T10-000629796,completed,24.0
T10-000629796,T10-000629796,completed,24.0
T20-000958826,T20-000958826,completed,24.0
T10-000629797,T10-000629797,completed,24.0
T10-000629797,T10-000629797,completed,24.0
T10-000629797,T10-000629797,completed,24.0
T10-000629797,T10-000629797,completed,24.0
T10-000629797,T10-000629797,completed,24.0
T10-000629801,T10-000629801,completed,24.0
T10-000629800,T10-000629800,completed,48.0
T20-000958849,T20-000958849,completed,48.0
T23-000029267,T23-000029267,completed,24.0
T10-000629802,T10-000629802,completed,24.0
T10-000629803,T10-000629803,completed,9.0
T10-000629804,T10-000629804,completed,9.0
T10-000629812,T10-000629812,completed,24.0
T10-000629817,T10-000629817,completed,9.0
T20-000958827,T20-000958827,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629794,T10-000629794,completed,24.0
T10-000629810,T10-000629810,completed,24.0
T10-000629811,T10-000629811,completed,24.0
T10-000629813,T10-000629813,completed,24.0
T10-000629820,T10-000629820,completed,9.0
T10-000629820,T10-000629820,completed,9.0
T20-000958850,T20-000958850,completed,48.0
T10-000629820,T10-000629820,completed,9.0
T10-000629820,T10-000629820,completed,9.0
T10-000629820,T10-000629820,completed,9.0
T10-000629820,T10-000629820,completed,9.0
T10-000629820,T10-000629820,completed,9.0
T10-000629814,T10-000629814,completed,24.0
T20-000958885,T20-000958885,completed,14.0
T20-000958884,T20-000958884,completed,14.0
T20-000958882,T20-000958882,completed,14.0
T20-000958864,T20-000958864,completed,14.0
T20-000958863,T20-000958863,completed,14.0
T20-000958883,T20-000958883,completed,28.0
T20-000958869,T20-000958869,completed,28.0
T20-000958862,T20-000958862,completed,14.0
T20-000958880,T20-000958880,completed,28.0
T20-000958878,T20-000958878,completed,28.0
T20-000958876,T20-000958876,completed,14.0
T20-000958875,T20-000958875,completed,28.0
T20-000958857,T20-000958857,completed,28.0
T20-000958874,T20-000958874,completed,14.0
T20-000958855,T20-000958855,completed,14.0
T20-000958873,T20-000958873,completed,56.0
T20-000958872,T20-000958872,completed,28.0
T20-000958861,T20-000958861,completed,28.0
T20-000958860,T20-000958860,completed,14.0
T20-000958859,T20-000958859,completed,28.0
T20-000958858,T20-000958858,completed,14.0
T20-000958856,T20-000958856,completed,14.0
T20-000958895,T20-000958895,completed,14.0
T20-000958871,T20-000958871,completed,14.0
T20-000958870,T20-000958870,completed,14.0
T20-000958896,T20-000958896,completed,14.0
T20-000958893,T20-000958893,completed,14.0
T10-000629838,T10-000629838,completed,28.0
T10-000629838,T10-000629838,completed,28.0
T10-000629838,T10-000629838,completed,28.0
T10-000629831,T10-000629831,released,28.0
T10-000629831,T10-000629831,completed,28.0
T10-000629831,T10-000629831,completed,28.0
T10-000629831,T10-000629831,completed,28.0
T20-000958867,T20-000958867,completed,14.0
T20-000958892,T20-000958892,completed,28.0
T10-000629830,T10-000629830,released,28.0
T10-000629830,T10-000629830,completed,28.0
T10-000629830,T10-000629830,completed,28.0
T20-000958866,T20-000958866,completed,28.0
T20-000958891,T20-000958891,completed,14.0
T20-000958890,T20-000958890,completed,14.0
T10-000629832,T10-000629832,released,28.0
T10-000629832,T10-000629832,completed,28.0
T10-000629832,T10-000629832,completed,28.0
T10-000629832,T10-000629832,completed,28.0
T10-000629832,T10-000629832,completed,28.0
T20-000958868,T20-000958868,completed,28.0
T10-000629829,T10-000629829,released,14.0
T10-000629829,T10-000629829,completed,14.0
T20-000958865,T20-000958865,completed,14.0
T20-000958889,T20-000958889,completed,14.0
T10-000629828,T10-000629828,released,14.0
T10-000629828,T10-000629828,completed,14.0
T10-000629828,T10-000629828,completed,14.0
T10-000629827,T10-000629827,released,14.0
T10-000629827,T10-000629827,completed,14.0
T10-000629827,T10-000629827,completed,14.0
T10-000629827,T10-000629827,completed,14.0
T20-000958894,T20-000958894,completed,28.0
T20-000958897,T20-000958897,completed,14.0
T10-000629836,T10-000629836,completed,14.0
T10-000629836,T10-000629836,completed,14.0
T10-000629836,T10-000629836,completed,14.0
T10-000629836,T10-000629836,completed,14.0
T10-000629836,T10-000629836,completed,14.0
T20-000958898,T20-000958898,completed,14.0
T10-000629835,T10-000629835,completed,14.0
T10-000629835,T10-000629835,completed,14.0
T10-000629835,T10-000629835,completed,14.0
T10-000629835,T10-000629835,completed,14.0
T10-000629835,T10-000629835,completed,14.0
T20-000958903,T20-000958903,completed,14.0
T20-000958887,T20-000958887,completed,14.0
T20-000958907,T20-000958907,completed,28.0
T20-000958909,T20-000958909,completed,14.0
T20-000958914,T20-000958914,completed,14.0
T20-000958910,T20-000958910,completed,14.0
T20-000958911,T20-000958911,completed,14.0
T20-000958912,T20-000958912,completed,14.0
T20-000958913,T20-000958913,completed,14.0
T20-000958920,T20-000958920,completed,14.0
T20-000958921,T20-000958921,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629840,T10-000629840,completed,14.0
T10-000629833,T10-000629833,released,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629833,T10-000629833,completed,14.0
T10-000629834,T10-000629834,released,14.0
T10-000629834,T10-000629834,completed,14.0
T20-000958919,T20-000958919,completed,14.0
T10-000629839,T10-000629839,completed,14.0
T10-000629839,T10-000629839,completed,14.0
T10-000629839,T10-000629839,completed,14.0
T10-000629839,T10-000629839,completed,14.0
T10-000629839,T10-000629839,completed,14.0
T20-000958918,T20-000958918,completed,14.0
T20-000958886,T20-000958886,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,released,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T10-000629837,T10-000629837,completed,14.0
T20-000958877,T20-000958877,completed,28.0
T20-000958879,T20-000958879,completed,28.0
T10-000629821,T10-000629821,released,14.0
T10-000629821,T10-000629821,completed,14.0
T10-000629821,T10-000629821,completed,14.0
T10-000629821,T10-000629821,completed,14.0
T10-000629822,T10-000629822,released,14.0
T10-000629822,T10-000629822,completed,14.0
T10-000629823,T10-000629823,released,28.0
T10-000629823,T10-000629823,completed,28.0
T10-000629824,T10-000629824,released,14.0
T10-000629824,T10-000629824,completed,14.0
T10-000629824,T10-000629824,completed,14.0
T10-000629824,T10-000629824,completed,14.0
T10-000629824,T10-000629824,completed,14.0
T10-000629824,T10-000629824,completed,14.0
T10-000629825,T10-000629825,released,28.0
T10-000629825,T10-000629825,completed,28.0
T10-000629825,T10-000629825,completed,28.0
T10-000629825,T10-000629825,completed,28.0
T20-000958888,T20-000958888,completed,14.0
T20-000958881,T20-000958881,completed,14.0
T10-000629826,T10-000629826,released,14.0
T10-000629826,T10-000629826,completed,14.0
T10-000629826,T10-000629826,completed,14.0
T10-000629826,T10-000629826,completed,14.0
T20-000958915,T20-000958915,completed,28.0
T10-000629841,T10-000629841,completed,14.0
T20-000958900,T20-000958900,completed,14.0
T10-000629842,T10-000629842,completed,14.0
T20-000958904,T20-000958904,completed,14.0
T20-000958905,T20-000958905,completed,14.0
T20-000958906,T20-000958906,completed,28.0
T10-000629843,T10-000629843,completed,14.0
T10-000629844,T10-000629844,completed,14.0
T20-000958908,T20-000958908,completed,14.0
T20-000958916,T20-000958916,completed,28.0
T23-000029268,T23-000029268,completed,14.0
T10-000629845,T10-000629845,completed,14.0
T10-000629846,T10-000629846,completed,14.0
T10-000629847,T10-000629847,completed,14.0
T10-000629850,T10-000629850,completed,14.0
T10-000629853,T10-000629853,completed,14.0
T20-000958901,T20-000958901,completed,14.0
T20-000958922,T20-000958922,completed,100.0
T10-000629848,T10-000629848,completed,14.0
T10-000629849,T10-000629849,completed,14.0
T10-000629851,T10-000629851,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T20-000958899,T20-000958899,completed,14.0
T20-000958902,T20-000958902,completed,14.0
T20-000958917,T20-000958917,completed,28.0
T10-000629854,T10-000629854,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T10-000629854,T10-000629854,completed,14.0
T10-000629852,T10-000629852,completed,14.0
T20-000958951,T20-000958951,completed,18.0
T20-000958950,T20-000958950,completed,18.0
T20-000958940,T20-000958940,completed,18.0
T20-000958949,T20-000958949,completed,36.0
T20-000958935,T20-000958935,completed,36.0
T20-000958948,T20-000958948,completed,18.0
T20-000958947,T20-000958947,completed,18.0
T20-000958932,T20-000958932,completed,18.0
T20-000958946,T20-000958946,completed,36.0
T20-000958945,T20-000958945,completed,18.0
T20-000958931,T20-000958931,completed,18.0
T20-000958944,T20-000958944,completed,36.0
T20-000958930,T20-000958930,completed,36.0
T20-000958943,T20-000958943,completed,18.0
T20-000958928,T20-000958928,completed,18.0
T20-000958954,T20-000958954,completed,18.0
T10-000629868,T10-000629868,released,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T10-000629868,T10-000629868,completed,18.0
T20-000958942,T20-000958942,completed,18.0
T20-000958955,T20-000958955,completed,18.0
T20-000958953,T20-000958953,completed,18.0
T10-000629866,T10-000629866,released,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T10-000629866,T10-000629866,completed,36.0
T20-000958939,T20-000958939,completed,36.0
T10-000629865,T10-000629865,released,18.0
T10-000629865,T10-000629865,completed,18.0
T20-000958938,T20-000958938,completed,18.0
T10-000629873,T10-000629873,completed,36.0
T10-000629873,T10-000629873,completed,36.0
T10-000629873,T10-000629873,completed,36.0
T10-000629867,T10-000629867,released,36.0
T10-000629867,T10-000629867,completed,36.0
T10-000629867,T10-000629867,completed,36.0
T10-000629867,T10-000629867,completed,36.0
T10-000629867,T10-000629867,completed,36.0
T20-000958941,T20-000958941,completed,18.0
T20-000958937,T20-000958937,completed,18.0
T20-000958952,T20-000958952,completed,18.0
T10-000629864,T10-000629864,released,18.0
T10-000629864,T10-000629864,completed,18.0
T10-000629864,T10-000629864,completed,18.0
T10-000629864,T10-000629864,completed,18.0
T10-000629864,T10-000629864,completed,18.0
T10-000629864,T10-000629864,completed,18.0
T20-000958961,T20-000958961,completed,36.0
T20-000958964,T20-000958964,completed,18.0
T20-000958965,T20-000958965,completed,18.0
T20-000958966,T20-000958966,completed,18.0
T20-000958969,T20-000958969,completed,5.0
T20-000958970,T20-000958970,completed,5.0
T20-000958967,T20-000958967,completed,18.0
T20-000958968,T20-000958968,completed,18.0
T20-000958971,T20-000958971,completed,5.0
T20-000958963,T20-000958963,completed,18.0
T20-000958972,T20-000958972,completed,5.0
T20-000958983,T20-000958983,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T10-000629874,T10-000629874,completed,18.0
T20-000958984,T20-000958984,completed,18.0
T20-000958985,T20-000958985,completed,18.0
T20-000958923,T20-000958923,completed,18.0
T20-000958924,T20-000958924,completed,18.0
T20-000958925,T20-000958925,completed,18.0
T20-000958926,T20-000958926,completed,36.0
T20-000958927,T20-000958927,completed,18.0
T20-000958929,T20-000958929,completed,18.0
T20-000958933,T20-000958933,completed,18.0
T20-000958934,T20-000958934,completed,36.0
T20-000958936,T20-000958936,completed,36.0
T20-000958956,T20-000958956,completed,18.0
T10-000629870,T10-000629870,completed,18.0
T10-000629870,T10-000629870,completed,18.0
T10-000629870,T10-000629870,completed,18.0
T20-000958957,T20-000958957,completed,18.0
T20-000958958,T20-000958958,completed,18.0
T10-000629871,T10-000629871,completed,18.0
T10-000629871,T10-000629871,completed,18.0
T10-000629871,T10-000629871,completed,18.0
T10-000629871,T10-000629871,completed,18.0
T10-000629871,T10-000629871,completed,18.0
T20-000958959,T20-000958959,completed,18.0
T10-000629872,T10-000629872,completed,18.0
T10-000629872,T10-000629872,completed,18.0
T10-000629872,T10-000629872,completed,18.0
T10-000629872,T10-000629872,completed,18.0
T10-000629872,T10-000629872,completed,18.0
T10-000629876,T10-000629876,completed,18.0
T10-000629875,T10-000629875,completed,36.0
T20-000958962,T20-000958962,completed,18.0
T20-000958981,T20-000958981,completed,36.0
T23-000029269,T23-000029269,completed,18.0
T10-000629877,T10-000629877,completed,18.0
T10-000629878,T10-000629878,completed,5.0
T10-000629881,T10-000629881,completed,5.0
T10-000629886,T10-000629886,completed,18.0
T10-000629889,T10-000629889,completed,5.0
T20-000958960,T20-000958960,completed,18.0
T10-000629869,T10-000629869,completed,18.0
T10-000629869,T10-000629869,completed,18.0
T10-000629869,T10-000629869,completed,18.0
T10-000629869,T10-000629869,completed,18.0
T10-000629869,T10-000629869,completed,18.0
T10-000629869,T10-000629869,completed,18.0
